,Do_Not_Email,Total_Visits,Website_Time_Spent,PVPV,LD_ORIGIN_Lead Add Form,OCCU_Working Professional,LST_NTB_ACT_Email Link Clicked,LST_NTB_ACT_Email Opened,LST_NTB_ACT_Modified,LST_NTB_ACT_Olark Chat Conversation,LST_NTB_ACT_Page Visited on Website,LST_ACT_Converted to Lead,LST_ACT_Email Bounced,LD_SRC_Welingak Website,ProspectID_X,Converted,Conversion_Prob,ProspectID_y,final_predicted
2133,0,0.0625,0.5827464788732395,0.125,0,0,0,0,0,0,0,0,0,0,5126,0,0.8767621453982755,5126,1
2134,0,0.03125,0.10255281690140845,0.0625,0,0,0,0,1,0,0,1,0,0,7251,0,0.05031940880976686,7251,0
2135,0,0.09375,0.1430457746478873,0.1875,0,0,0,1,0,0,0,0,0,0,4866,0,0.19936216995524522,4866,0
2136,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,8690,0,0.1631734653873947,8690,0
2137,1,0.03125,0.15536971830985916,0.0625,0,0,0,0,1,0,0,0,1,0,7444,0,0.012396802474970646,7444,0
2138,1,0.03125,0.20598591549295775,0.0625,0,0,0,0,1,0,0,0,1,0,6971,0,0.015218980635748308,6971,0
2139,0,0.1875,0.38116197183098594,0.125,0,0,0,1,0,0,0,0,0,0,2402,1,0.48300655069213905,2402,1
2140,0,0.15625,0.5154049295774648,0.3125,0,0,0,0,0,0,0,0,0,0,5173,1,0.7928547179139273,5173,1
2141,0,0.21875,0.5607394366197184,0.145625,0,0,0,1,0,0,0,0,0,0,3655,1,0.6616201239943694,3655,1
2142,0,0.1875,0.18045774647887325,0.375,0,0,0,1,0,0,0,0,0,0,6059,0,0.17082590167154302,6059,0
2143,0,0.0625,0.39084507042253525,0.0625,0,0,0,0,0,0,0,0,0,0,6980,1,0.7933836847791489,6980,1
2144,0,0.09375,0.7037852112676056,0.09375,0,0,0,0,1,0,0,0,0,0,7129,0,0.6589491182287037,7129,1
2145,0,0.0625,0.058538732394366196,0.125,0,0,0,0,1,0,0,0,0,0,1870,0,0.10566717287776226,1870,0
2146,0,0.4375,0.5492957746478874,0.875,0,0,0,1,0,0,0,0,0,0,7685,1,0.27297517110886066,7685,0
2147,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4810,1,0.1631734653873947,4810,0
2148,0,0.125,0.551056338028169,0.125,0,1,0,0,0,0,1,0,0,0,718,1,0.9389585506791012,718,1
2149,0,0.1875,0.11751760563380281,0.1875,0,0,0,0,1,0,0,0,0,0,5336,0,0.13755926750401462,5336,0
2150,0,0.25,0.5035211267605634,0.125,0,1,0,0,0,0,0,0,0,0,3285,1,0.9914517799097232,3285,1
2151,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,7676,0,0.1045658048383487,7676,0
2152,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6959,0,0.44932496699871777,6959,1
2153,1,0.1875,0.3393485915492958,0.375,0,0,0,0,1,0,0,0,0,0,5516,1,0.054366057080576465,5516,0
2154,0,0.1875,0.08054577464788733,0.09375,0,0,0,1,0,0,0,0,0,0,2587,0,0.2284214638436618,2587,0
2155,0,0.0625,0.5338908450704225,0.125,0,0,0,0,0,0,0,0,0,0,5725,0,0.8533832369023421,5725,1
2156,0,0.09375,0.016285211267605633,0.1875,0,0,0,1,0,0,0,0,0,0,1497,0,0.12885664801301905,1497,0
2157,1,0.1875,0.15713028169014084,0.125,0,0,0,0,1,0,0,0,1,0,677,0,0.013987854134577034,677,0
2158,1,0.1875,0.41813380281690143,0.375,0,0,0,0,1,0,0,0,1,0,1673,0,0.020427216104200317,1673,0
2159,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,3804,0,0.1045658048383487,3804,0
2160,0,0.15625,0.4511443661971831,0.3125,0,0,0,0,0,0,0,0,0,0,2580,1,0.7461517932384178,2580,1
2161,0,0.09375,0.5096830985915493,0.09375,0,0,0,1,0,0,0,0,0,0,5229,1,0.5923762765357239,5229,1
2162,0,0.375,0.003961267605633803,0.106875,0,0,0,0,0,0,1,0,0,0,4954,0,0.1445155741038519,4954,0
2163,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0.1045658048383487,0,0
2164,0,0.28125,0.5959507042253521,0.1875,0,0,0,0,1,0,0,0,0,0,7013,1,0.5749740170233445,7013,1
2165,0,0.15625,0.20158450704225353,0.15625,0,0,0,0,1,0,0,0,0,0,3972,0,0.18819281786021738,3972,0
2166,0,0.0625,0.1993838028169014,0.125,0,0,0,0,1,0,0,0,0,0,258,0,0.17406398520278363,258,0
2167,0,0.0625,0.08582746478873239,0.125,0,0,0,1,0,0,0,0,0,0,5606,1,0.18079457040005553,5606,0
2168,0,0.1875,0.15669014084507044,0.1875,0,0,0,1,0,0,0,0,0,0,642,0,0.2382905602928234,642,0
2169,0,0.09375,0.03389084507042254,0.1875,0,1,0,0,0,0,0,0,0,0,7503,1,0.9141327953928063,7503,1
2170,1,0.15625,0.011003521126760564,0.3125,0,0,0,0,1,0,0,0,1,0,2898,0,0.004369978156239991,2898,0
2171,0,0.09375,0.5488556338028169,0.1875,0,0,0,1,0,0,0,0,0,0,6676,1,0.5688260785639894,6676,1
2172,0,0.15625,0.5616197183098591,0.104375,0,0,0,0,0,0,0,0,0,0,9034,1,0.8913065443338992,9034,1
2173,0,0.0625,0.5382922535211268,0.125,0,0,0,0,0,0,0,0,0,0,4432,1,0.8556314886255438,4432,1
2174,0,0.125,0.528169014084507,0.25,0,1,0,0,0,0,0,0,0,0,7566,1,0.9863679690591092,7566,1
2175,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,8784,0,0.1631734653873947,8784,0
2176,0,0.0625,0.32526408450704225,0.125,0,0,0,0,1,0,0,1,0,0,5906,0,0.10554407978397114,5906,0
2177,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,6940,0,0.1045658048383487,6940,0
2178,0,0.15625,0.08142605633802817,0.15625,0,1,0,1,0,0,0,0,0,0,3829,1,0.7907973372218001,3829,1
2179,0,0.15625,0.4661091549295775,0.15625,0,0,0,1,0,0,0,0,0,0,6963,0,0.534381751416018,6963,1
2180,0,0.125,0.043573943661971835,0.25,0,0,0,0,1,0,0,0,0,0,2264,1,0.0812055520999512,2264,0
2181,0,0.09375,0.417693661971831,0.1875,0,0,0,1,0,0,0,0,0,0,1649,1,0.43491113127283454,1649,0
2182,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,6142,0,0.1631734653873947,6142,0
2183,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1348,0,0.1045658048383487,1348,0
2184,0,0.125,0.005721830985915493,0.125,0,0,1,0,0,0,0,0,0,0,7022,0,0.10046326179625666,7022,0
2185,0,0.09375,0.6637323943661972,0.1875,0,0,0,0,0,0,0,0,0,0,6939,1,0.898481146877368,6939,1
2186,0,0.09375,0.7522007042253521,0.1875,0,0,0,0,1,0,0,0,0,0,8843,0,0.6456235404409506,8843,1
2187,0,0.125,0.12367957746478873,0.25,0,0,0,1,0,0,0,0,0,0,8270,1,0.17019300269347862,8270,0
2188,0,0.09375,0.0272887323943662,0.1875,0,0,0,0,1,0,0,0,0,0,7162,0,0.08482033435411675,7162,0
2189,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,5875,0,0.1045658048383487,5875,0
2190,0,0.09375,0.3873239436619718,0.1875,0,0,1,0,0,0,0,0,0,0,6009,1,0.29872576693268665,6009,0
2191,0,0.125,0.1800176056338028,0.25,0,0,0,1,0,0,0,0,0,0,4210,1,0.20541554772542467,4210,0
2192,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,6052,0,0.1045658048383487,6052,0
2193,0,0.15625,0.28125,0.3125,0,0,0,0,0,0,0,0,0,0,6452,1,0.5939089233458201,6452,1
2194,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3125,0,0.053167431169329316,3125,0
2195,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,595,0,0.1045658048383487,595,0
2196,0,0.03125,0.6148767605633803,0.0625,1,0,0,0,0,0,0,0,0,0,6243,1,0.996687652190312,6243,1
2197,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,852,0,0.053167431169329316,852,0
2198,0,0.1875,0.47491197183098594,0.375,0,0,0,1,0,0,0,0,0,0,8435,1,0.4085500231142322,8435,0
2199,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,751,1,0.1631734653873947,751,0
2200,0,0.09375,0.059419014084507046,0.1875,0,0,0,1,0,0,0,0,0,0,6606,0,0.15009165232606497,6606,0
2201,0,0.09375,0.7284330985915494,0.1875,0,0,0,0,0,0,0,0,0,0,3488,1,0.9202902083021282,3488,1
2202,0,0.0625,0.16461267605633803,0.0625,0,0,0,0,1,0,0,0,0,0,458,0,0.17826158494101044,458,0
2203,0,0.125,0.04181338028169014,0.25,0,0,0,0,1,0,0,0,0,0,9042,0,0.08066747555968556,9042,0
2204,0,0.09375,0.12852112676056338,0.1875,0,0,0,1,0,0,0,0,0,0,6707,0,0.19000727283522215,6707,0
2205,0,0.15625,0.4564260563380282,0.3125,0,0,0,1,0,0,0,0,0,0,6770,0,0.4178730051126432,6770,0
2206,0,0.125,0.09639084507042253,0.25,0,0,0,1,0,0,0,0,0,0,5202,0,0.1549385049543995,5202,0
2207,0,0.09375,0.3573943661971831,0.1875,0,0,0,0,0,0,0,0,0,0,1651,1,0.7154111293960249,1651,1
2208,0,0.03125,0.13732394366197184,0.0625,0,0,0,0,1,0,0,1,0,0,7747,0,0.05760197266665439,7747,0
2209,0,0.125,0.3358274647887324,0.125,0,0,0,0,0,0,0,0,0,0,7108,1,0.7431435308562421,7108,1
2210,0,0.125,0.5110035211267606,0.25,0,0,0,0,1,0,0,0,0,0,2920,0,0.37623647982319774,2920,0
2211,1,0.03125,0.030369718309859156,0.0625,0,0,0,0,1,0,0,0,1,0,6515,0,0.007454690425553131,6515,0
2212,0,0.125,0.5924295774647887,0.25,0,0,0,1,0,0,0,0,0,0,6888,0,0.5846011172759052,6888,1
2213,0,0.09375,0.5272887323943662,0.1875,0,0,0,0,1,0,0,0,0,0,834,0,0.4196433093900372,834,0
2214,0,0.125,0.5633802816901409,0.125,0,0,0,1,0,0,0,0,0,0,4188,0,0.6378194247966467,4188,1
2215,0,0.4375,0.2068661971830986,0.175,0,0,0,0,1,0,0,0,0,0,2511,0,0.27384932902166237,2511,0
2216,0,0.1875,0.5440140845070423,0.375,0,0,0,1,0,0,0,0,0,0,3798,0,0.47850244325700864,3798,1
2217,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,5454,0,0.1045658048383487,5454,0
2218,0,0.15625,0.2803697183098592,0.15625,0,0,0,1,0,0,0,0,0,0,2846,0,0.34855379778430823,2846,0
2219,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6021,1,0.44932496699871777,6021,1
2220,0,0.0625,0.029489436619718312,0.125,0,0,0,0,0,0,0,0,0,0,8032,1,0.42285975297299144,8032,0
2221,0,0.15625,0.09507042253521127,0.3125,0,0,0,1,0,0,0,0,0,0,1929,0,0.13988914584136497,1929,0
2222,0,0.125,0.10255281690140845,0.083125,0,0,0,0,1,0,0,0,0,0,7926,0,0.15121822968032236,7926,0
2223,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,300,0,0.1045658048383487,300,0
2224,0,0.0625,0.03345070422535212,0.125,0,0,0,1,0,0,0,0,0,0,1725,0,0.15107767580302187,1725,0
2225,0,0.09375,0.6602112676056339,0.1875,0,0,0,0,1,0,0,0,0,0,4634,1,0.5552485556313613,4634,1
2226,0,0.1875,0.5334507042253521,0.1875,0,0,0,0,0,0,0,0,0,0,4151,1,0.8602447385998514,4151,1
2227,0,0.09375,0.15757042253521128,0.1875,0,0,0,0,1,0,0,0,0,0,3707,0,0.1366617786771794,3707,0
2228,1,0.03125,0.10607394366197183,0.0625,0,0,0,0,1,0,0,0,1,0,4053,0,0.010146946261186732,4053,0
2229,0,0.125,0.5752640845070423,0.083125,0,0,0,0,0,0,0,0,0,0,3500,1,0.8967146182229392,3500,1
2230,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,9117,0,0.1631734653873947,9117,0
2231,0,0.0625,0.01716549295774648,0.125,0,0,0,0,1,0,0,0,0,0,8742,1,0.09064591120318664,8742,0
2232,0,0.125,0.009242957746478873,0.25,0,0,0,0,0,0,0,0,0,0,4746,0,0.34909021525454514,4746,0
2233,0,0.125,0.136443661971831,0.25,0,0,0,0,1,0,0,0,0,0,2144,0,0.11460874832739353,2144,0
2234,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1133,0,0.1631734653873947,1133,0
2235,0,0.09375,0.24735915492957747,0.1875,0,0,0,0,1,0,0,0,0,0,2778,0,0.1862773416681996,2778,0
2236,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,2278,0,0.1045658048383487,2278,0
2237,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1695,0,0.1631734653873947,1695,0
2238,0,0.0625,0.3943661971830986,0.0625,0,0,0,0,0,0,0,0,0,0,3221,1,0.7957451764178423,3221,1
2239,0,0.15625,0.0545774647887324,0.3125,0,0,0,0,1,0,0,0,0,0,2572,0,0.07619019929452236,2572,0
2240,0,0.15625,0.15757042253521128,0.3125,0,0,0,0,1,0,0,0,0,0,207,0,0.11183760253125458,207,0
2241,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,7797,0,0.053167431169329316,7797,0
2242,1,0.09375,0.01672535211267606,0.1875,0,0,0,0,0,0,1,0,0,0,9194,0,0.02022564993728158,9194,0
2243,0,0.125,0.5985915492957746,0.25,0,1,0,0,0,0,0,0,0,0,1408,1,0.9897578821166907,1408,1
2244,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3432,1,0.1631734653873947,3432,0
2245,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,531,1,0.1045658048383487,531,0
2246,0,0.09375,0.16857394366197184,0.0625,0,0,0,0,0,1,0,0,0,0,6173,0,0.10095166225428204,6173,0
2247,0,0.125,0.09903169014084508,0.25,0,0,0,0,0,0,0,0,0,0,7025,0,0.4368081648791612,7025,0
2248,0,0.125,0.056338028169014086,0.25,0,0,0,0,0,0,0,0,0,0,4873,1,0.3942358444697934,4873,0
2249,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,6822,1,0.9877587198885883,6822,1
2250,0,0.125,0.5915492957746479,0.25,0,0,0,1,0,0,0,0,0,0,2956,1,0.5837225340110547,2956,1
2251,0,0.15625,0.12455985915492958,0.15625,0,0,0,0,1,0,0,0,0,0,5491,0,0.1445173133011834,5491,0
2252,0,0.0625,0.5845070422535211,0.125,0,0,0,0,0,0,0,0,0,0,1840,1,0.8775416120832438,1840,1
2253,0,0.40625,0.4308978873239437,0.203125,1,0,0,0,1,0,0,0,0,1,2378,1,0.9970881124729688,2378,1
2254,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5044,1,0.44932496699871777,5044,1
2255,0,0.21875,0.18617957746478875,0.4375,0,0,0,0,0,0,0,0,0,0,7301,0,0.44046473951051196,7301,1
2256,0,0.09375,0.8639964788732395,0.1875,0,0,0,0,0,0,0,0,0,0,3671,0,0.9527223186137657,3671,1
2257,0,0.1875,0.6888204225352113,0.375,0,0,0,0,1,0,0,0,0,0,2606,0,0.49905813976615865,2606,1
2258,0,0.25,0.2632042253521127,0.25,0,0,0,0,1,0,0,1,0,0,4656,0,0.08383490809343505,4656,0
2259,0,0.09375,0.5290492957746479,0.1875,0,0,0,0,0,0,0,0,0,0,9008,1,0.8357705366519818,9008,1
2260,0,0.125,0.6417253521126761,0.25,0,0,0,0,1,0,0,0,0,0,4079,0,0.5078850052536698,4079,1
2261,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,8157,0,0.10894579470784503,8157,0
2262,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,4061,1,0.9642515071862611,4061,1
2263,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,8396,0,0.9288489310057233,8396,1
2264,0,0.1875,0.09507042253521127,0.125,0,0,0,0,0,0,1,0,0,0,141,0,0.14208728766234383,141,0
2265,1,0.03125,0.14172535211267606,0.0625,0,0,0,0,1,0,0,0,1,0,5174,0,0.011728879334941279,5174,0
2266,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4261,0,0.1631734653873947,4261,0
2267,0,0.0625,0.23723591549295775,0.125,0,0,0,0,1,0,0,0,0,0,1095,0,0.197566844790235,1095,0
2268,0,0.3125,0.4102112676056338,0.15625,0,0,0,0,1,0,0,0,0,0,7170,1,0.42123774071809045,7170,0
2269,0,0.0625,0.15933098591549297,0.125,0,0,0,0,1,0,0,1,0,0,4450,1,0.05631373168329344,4450,0
2270,0,0.5,0.1153169014084507,0.5,0,0,0,0,0,0,1,0,0,0,5147,0,0.1023145328346204,5147,0
2271,0,0.25,0.15316901408450703,0.5,0,0,0,1,0,0,0,0,0,0,4394,0,0.12778178528312548,4394,0
2272,0,0.0625,0.09991197183098592,0.125,0,0,0,0,0,0,0,0,0,0,7296,0,0.4945752027199786,7296,1
2273,0,0.25,0.18089788732394366,0.125,0,0,0,0,1,0,0,0,0,0,5860,1,0.21606513293929344,5860,0
2274,0,0.28125,0.3543133802816901,0.140625,0,0,0,0,0,0,1,0,0,0,3458,1,0.35349603383739914,3458,0
2275,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,7728,0,0.053167431169329316,7728,0
2276,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,662,1,0.8656973536826565,662,1
2277,1,0.09375,0.741637323943662,0.09375,0,0,0,0,1,0,0,0,0,0,4111,0,0.3538090557079582,4111,0
2278,0,0.03125,0.0664612676056338,0.0625,0,0,0,0,1,0,0,1,0,0,712,0,0.043687446746327935,712,0
2279,0,0.09375,0.15140845070422534,0.0625,0,0,0,0,1,0,0,0,0,0,2573,0,0.1787207512079994,2573,0
2280,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5436,1,0.16522231007585914,5436,0
2281,0,0.125,0.417693661971831,0.25,0,0,0,0,0,0,0,0,0,0,6166,1,0.7417642460766866,6166,1
2282,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,3906,0,0.1045658048383487,3906,0
2283,0,0.09375,0.5647007042253521,0.1875,0,0,0,0,0,0,0,0,0,0,8053,1,0.8549011022954758,8053,1
2284,0,0.09375,0.019806338028169015,0.1875,0,0,0,0,0,0,0,0,0,0,6595,0,0.38574484078270516,6595,0
2285,0,0.1875,0.04445422535211268,0.375,0,0,0,0,0,0,1,0,0,0,1505,0,0.0633769806373635,1505,0
2286,0,0.0625,0.33494718309859156,0.125,0,1,0,0,0,0,0,0,0,0,2722,1,0.9762590622079712,2722,1
2287,1,0.09375,0.5431338028169014,0.1875,0,0,0,0,0,0,1,0,0,0,3239,0,0.15219098889892568,3239,0
2288,0,0.0625,0.23723591549295775,0.125,0,0,0,0,1,0,0,0,0,0,9131,0,0.197566844790235,9131,0
2289,0,0.15625,0.5290492957746479,0.3125,0,0,0,0,0,0,0,0,0,0,8859,1,0.8019108308391042,8859,1
2290,1,0.0625,0.09110915492957747,0.125,0,0,0,0,1,0,0,0,0,0,7290,0,0.031724208970825306,7290,0
2291,0,0.09375,0.13952464788732394,0.1875,0,0,0,1,0,0,0,0,0,0,7765,0,0.19706299504719732,7765,0
2292,0,0.0625,0.34463028169014087,0.125,0,0,0,1,0,0,0,0,0,0,8175,1,0.3899239890385283,8175,0
2293,1,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1233,0,0.0073783138940305415,1233,0
2294,0,0.0625,0.6800176056338029,0.125,0,1,0,1,0,0,0,0,0,0,1458,1,0.9759414364831133,1458,1
2295,0,0.15625,0.13732394366197184,0.15625,0,0,0,1,0,0,0,0,0,0,1507,0,0.22914706135740967,1507,0
2296,1,0.03125,0.14172535211267606,0.0625,0,0,0,0,1,0,0,0,1,0,5898,0,0.011728879334941279,5898,0
2297,0,0.25,0.17209507042253522,0.5,0,0,0,0,1,0,0,0,0,0,5427,0,0.0866182462729226,5427,0
2298,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,3959,0,0.1045658048383487,3959,0
2299,0,0.25,0.01584507042253521,0.125,0,0,0,1,0,0,0,0,0,0,894,0,0.18935472471136158,894,0
2300,0,0.25,0.1857394366197183,0.1,0,0,0,0,0,0,0,0,0,0,6449,1,0.677860181488122,6449,1
2301,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4010,0,0.1631734653873947,4010,0
2302,0,0.125,0.4744718309859155,0.25,0,0,0,0,0,0,0,0,0,0,6187,0,0.7838834794841584,6187,1
2303,0,0.21875,0.04225352112676056,0.145625,0,0,0,1,0,0,0,0,0,0,54,0,0.18850130287328684,54,0
2304,0,0.0625,0.028169014084507043,0.125,0,0,0,1,0,0,0,0,0,0,5573,0,0.14831549527398055,5573,0
2305,0,0.125,0.7209507042253521,0.25,0,0,0,1,0,0,0,0,0,0,124,0,0.7046925512985707,124,1
2306,0,0.09375,0.0664612676056338,0.09375,0,0,0,1,0,0,0,0,0,0,3809,0,0.19042275001325773,3809,0
2307,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,3865,0,0.1045658048383487,3865,0
2308,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,2806,1,0.9976881283313551,2806,1
2309,0,0.15625,0.2284330985915493,0.3125,0,0,0,0,0,0,0,0,0,0,4815,1,0.5406947842061303,4815,1
2310,0,0.21875,0.11443661971830986,0.4375,0,0,0,0,1,0,0,0,0,0,2640,0,0.07740494616369796,2640,0
2311,0,0.1875,0.10035211267605634,0.375,0,0,0,0,1,0,0,0,0,0,9222,0,0.08154004962874427,9222,0
2312,0,0.09375,0.030369718309859156,0.09375,0,0,0,1,0,0,0,0,0,0,2721,0,0.168603817171999,2721,0
2313,0,0.0625,0.1756161971830986,0.125,0,0,0,0,1,0,0,0,0,0,2602,0,0.16046825217240454,2602,0
2314,0,0.1875,0.08582746478873239,0.375,0,0,0,0,1,0,0,0,0,0,3322,0,0.07718089078344217,3322,0
2315,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,4557,0,0.1045658048383487,4557,0
2316,0,0.3125,0.05721830985915493,0.3125,0,0,0,0,0,0,0,0,0,0,3365,1,0.43698398441264286,3365,0
2317,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,7528,0,0.1631734653873947,7528,0
2318,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,6303,0,0.1631734653873947,6303,0
2319,0,0.21875,0.037411971830985914,0.21875,0,0,0,1,0,0,0,0,0,0,3297,0,0.15700775942609552,3297,0
2320,1,0.1875,0.061179577464788734,0.375,0,0,0,0,1,0,0,0,0,0,8910,0,0.018003402939777396,8910,0
2321,0,0.15625,0.06294014084507042,0.15625,0,0,0,0,0,0,1,0,0,0,7028,0,0.11171397696962411,7028,0
2322,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,8453,0,0.1045658048383487,8453,0
2323,0,0.09375,0.4300176056338028,0.1875,0,0,0,0,0,0,0,0,0,0,4411,1,0.7720984822428912,4411,1
2324,0,0.15625,0.6483274647887324,0.3125,0,0,0,0,0,0,0,0,0,0,4253,1,0.8685681636938453,4253,1
2325,0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,220,1,0.9840668127748161,220,1
2326,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,929,0,0.1045658048383487,929,0
2327,0,0.125,0.4251760563380282,0.25,0,1,0,0,0,0,0,0,0,0,7814,1,0.9793351681935136,7814,1
2328,0,0.15625,0.07746478873239437,0.078125,0,0,0,1,0,0,0,0,0,0,4246,0,0.22368121702196372,4246,0
2329,0,0.21875,0.12191901408450705,0.21875,0,0,0,1,0,0,0,0,0,0,389,0,0.20858944884938604,389,0
2330,0,0.25,0.06029929577464789,0.5,0,0,0,0,1,0,0,0,0,0,5245,0,0.056520132351382105,5245,0
2331,0,0.15625,0.0013204225352112676,0.15625,0,1,0,0,0,0,0,0,0,0,2184,1,0.919236118778146,2184,1
2332,0,0.125,0.021566901408450703,0.25,0,1,0,0,1,0,0,0,0,0,764,1,0.5636626409265294,764,1
2333,0,0.125,0.6628521126760564,0.25,0,0,0,0,0,0,0,0,0,0,1770,1,0.8871985609488723,1770,1
2334,0,0.125,0.3459507042253521,0.25,0,0,0,0,1,0,0,0,0,0,2424,1,0.23438667182029813,2424,0
2335,0,0.0625,0.02640845070422535,0.125,0,0,0,0,1,0,0,0,0,0,9000,0,0.09382532863649291,9000,0
2336,0,0.0625,0.878080985915493,0.125,0,0,0,1,0,0,0,0,0,0,1112,0,0.8512139671108908,1112,1
2337,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,7061,0,0.1045658048383487,7061,0
2338,0,0.0625,0.7081866197183099,0.125,0,0,0,0,0,0,0,0,0,0,3758,1,0.9225504068254016,3758,1
2339,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1919,0,0.1045658048383487,1919,0
2340,0,0.09375,0.6830985915492958,0.1875,0,0,0,1,0,0,0,0,0,0,4232,1,0.6960644318711076,4232,1
2341,0,0.34375,0.8283450704225352,0.171875,0,0,0,1,0,0,0,0,0,0,8541,1,0.872963062970767,8541,1
2342,0,0.125,0.20026408450704225,0.25,0,0,0,0,1,0,0,0,0,0,9224,0,0.14402098077391767,9224,0
2343,0,0.28125,0.08142605633802817,0.1875,0,0,0,1,0,0,0,0,0,0,4769,1,0.2143062715947514,4769,0
2344,0,0.0625,0.5123239436619719,0.0625,0,0,0,0,1,0,0,0,0,0,5058,1,0.4751378541000986,5058,1
2345,0,0.3125,0.06338028169014084,0.3125,0,0,0,0,1,0,0,0,0,0,7115,0,0.10227600790059223,7115,0
2346,0,0.125,0.17913732394366197,0.25,0,0,1,0,0,0,0,0,0,0,7345,0,0.13905597596687586,7345,0
2347,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,4127,0,0.1045658048383487,4127,0
2348,0,0.09375,0.08230633802816902,0.1875,0,0,0,0,0,0,0,0,0,0,3811,1,0.44807763502686,3811,1
2349,1,0.09375,0.49691901408450706,0.1875,0,0,0,0,1,0,0,0,0,0,2232,0,0.13406410718680314,2232,0
2350,0,0.0625,0.6012323943661972,0.125,0,0,0,0,1,0,0,0,0,0,352,0,0.5234774186137825,352,1
2351,0,0.5,0.5514964788732395,0.2,0,0,1,0,0,0,0,0,0,0,2784,1,0.6301336599037517,2784,1
2352,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,746,0,0.7942522783937597,746,1
2353,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,5201,0,0.1045658048383487,5201,0
2354,0,0.09375,0.05677816901408451,0.1875,0,0,0,1,0,0,0,0,0,0,1081,0,0.14871277564757948,1081,0
2355,0,0.1875,0.17473591549295775,0.375,0,0,0,0,1,0,0,0,0,0,5248,0,0.10755297227188551,5248,0
2356,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,6309,1,0.9970471553989585,6309,1
2357,0,0.21875,0.4242957746478873,0.21875,0,0,0,1,0,0,0,0,0,0,4087,1,0.4772469386336604,4087,1
2358,0,0.0625,0.37367957746478875,0.125,0,0,0,1,0,0,0,0,0,0,8419,1,0.4186599015370928,8419,0
2359,0,0.09375,0.5277288732394366,0.1875,0,0,0,0,0,0,0,0,0,0,7347,1,0.8350245248586361,7347,1
